frame_idx,timestamp,capture_ms,yolov8_ms,yoloworld_ms,annotate_ms
2617,2026-06-02T17:04:51,34.122,46.419,119.661,5.679
2618,2026-06-02T17:04:51,3.095,57.176,123.383,5.749
2619,2026-06-02T17:04:51,3.627,56.887,121.131,5.898
2620,2026-06-02T17:04:52,23.685,57.413,127.619,5.888
2621,2026-06-02T17:04:52,3.187,51.806,121.994,5.681
2622,2026-06-02T17:04:52,11.484,47.618,129.475,5.827
2623,2026-06-02T17:04:52,11.824,55.174,125.135,6.715
2624,2026-06-02T17:04:52,3.006,49.454,128.029,5.937
2625,2026-06-02T17:04:53,3.401,51.019,121.505,5.423
2626,2026-06-02T17:04:53,3.366,56.529,135.195,5.953
2627,2026-06-02T17:04:53,20.408,51.287,125.508,5.709
2628,2026-06-02T17:04:53,3.154,55.437,123.562,6.014
2629,2026-06-02T17:04:53,5.124,51.638,122.328,7.477
2630,2026-06-02T17:04:53,12.552,60.976,119.280,6.512
2631,2026-06-02T17:04:54,57.174,47.937,122.159,5.410
2632,2026-06-02T17:04:54,25.531,48.831,122.611,5.692
2633,2026-06-02T17:04:54,5.440,56.067,118.116,6.377
2634,2026-06-02T17:04:54,59.273,49.146,130.438,5.489
2635,2026-06-02T17:04:54,15.007,56.147,126.419,7.020
2636,2026-06-02T17:04:55,12.572,47.267,121.564,6.440
2637,2026-06-02T17:04:55,239.118,53.741,121.871,5.484
2638,2026-06-02T17:04:55,61.422,52.720,122.180,6.210
2639,2026-06-02T17:04:55,68.468,52.975,122.268,5.582
2640,2026-06-02T17:04:55,136.715,53.372,118.955,6.020
2641,2026-06-02T17:04:55,3.279,47.358,129.988,7.346
2642,2026-06-02T17:04:56,120.341,47.745,128.548,6.545
2643,2026-06-02T17:04:56,75.249,53.320,121.449,6.183
2644,2026-06-02T17:04:56,532.051,72.884,129.409,6.070
2645,2026-06-02T17:04:57,6.173,60.029,118.784,4.980
2646,2026-06-02T17:04:57,40.173,51.967,119.783,5.595
2647,2026-06-02T17:04:57,69.119,49.394,123.588,5.988
2648,2026-06-02T17:04:57,62.321,51.900,135.122,5.807
2649,2026-06-02T17:04:57,3.683,58.229,119.273,5.667
2650,2026-06-02T17:04:57,15.870,54.083,120.215,5.660
2651,2026-06-02T17:04:58,74.310,44.649,121.047,5.085
2652,2026-06-02T17:04:58,37.988,49.046,127.860,6.321
2653,2026-06-02T17:04:58,50.721,54.227,122.202,5.334
2654,2026-06-02T17:04:58,21.923,55.729,127.312,5.750
2655,2026-06-02T17:04:58,3.206,48.327,115.503,5.334
2656,2026-06-02T17:04:59,18.963,54.215,126.368,6.144
2657,2026-06-02T17:04:59,71.295,50.243,122.681,6.372
2658,2026-06-02T17:04:59,54.764,51.715,125.986,5.141
2659,2026-06-02T17:04:59,21.411,52.520,116.754,5.886
2660,2026-06-02T17:04:59,65.133,58.234,117.883,5.214
2661,2026-06-02T17:05:00,3.092,52.060,130.866,5.372
2662,2026-06-02T17:05:00,20.862,57.651,114.261,5.969
2663,2026-06-02T17:05:00,8.909,47.998,118.672,5.619
2664,2026-06-02T17:05:00,11.257,49.824,122.412,7.208
2665,2026-06-02T17:05:00,11.041,46.939,116.666,5.643
2666,2026-06-02T17:05:00,60.443,56.366,114.888,5.485
2667,2026-06-02T17:05:01,13.892,45.228,131.628,5.651
2668,2026-06-02T17:05:01,2.979,52.003,115.976,5.910
2669,2026-06-02T17:05:01,2.960,47.724,124.162,5.781
2670,2026-06-02T17:05:01,87.780,48.834,121.124,5.536
2671,2026-06-02T17:05:01,49.158,61.748,122.628,5.834
2672,2026-06-02T17:05:02,24.383,44.040,119.718,6.027
2673,2026-06-02T17:05:02,21.929,48.417,131.271,5.590
2674,2026-06-02T17:05:02,47.985,45.229,112.903,6.368
2675,2026-06-02T17:05:02,248.927,49.384,120.150,5.985
2676,2026-06-02T17:05:02,53.808,51.195,125.672,5.465
2677,2026-06-02T17:05:02,43.117,50.073,118.800,6.064
2678,2026-06-02T17:05:03,72.798,54.308,127.384,5.797
2679,2026-06-02T17:05:03,19.612,48.360,120.278,5.765
2680,2026-06-02T17:05:03,2.886,45.694,120.743,5.544
2681,2026-06-02T17:05:03,87.248,53.567,120.261,6.074
2682,2026-06-02T17:05:04,3.369,51.859,118.564,6.268
2683,2026-06-02T17:05:04,2.976,48.065,132.859,6.633
2684,2026-06-02T17:05:04,10.402,51.382,114.935,6.664
2685,2026-06-02T17:05:04,15.130,54.119,116.988,5.957
2686,2026-06-02T17:05:04,67.418,53.483,118.346,5.385
2687,2026-06-02T17:05:04,2.813,52.593,124.403,6.855
2688,2026-06-02T17:05:05,18.387,55.701,118.685,6.184
2689,2026-06-02T17:05:05,65.506,58.483,123.701,5.697
2690,2026-06-02T17:05:05,3.158,45.170,123.889,6.041
2691,2026-06-02T17:05:05,3.083,50.432,125.549,5.553
2692,2026-06-02T17:05:05,20.534,48.784,122.792,6.071
2693,2026-06-02T17:05:06,2.806,52.860,113.234,7.314
2694,2026-06-02T17:05:06,2.964,65.778,120.601,5.634
2695,2026-06-02T17:05:06,27.178,47.673,120.366,5.703
2696,2026-06-02T17:05:06,43.801,51.949,118.443,5.769
2697,2026-06-02T17:05:06,3.301,55.424,118.713,6.478
2698,2026-06-02T17:05:07,18.713,50.419,115.276,6.899
2699,2026-06-02T17:05:07,3.279,49.539,112.554,6.364
2700,2026-06-02T17:05:07,3.138,62.452,116.487,6.884
2701,2026-06-02T17:05:07,68.275,49.663,127.201,5.120
2702,2026-06-02T17:05:07,13.267,50.139,123.134,6.357
2703,2026-06-02T17:05:08,4.348,48.835,115.699,6.885
2704,2026-06-02T17:05:08,3.721,49.973,120.849,5.821
2705,2026-06-02T17:05:08,2.951,52.203,133.869,5.910
2706,2026-06-02T17:05:08,3.138,57.727,115.264,5.302
2707,2026-06-02T17:05:08,3.076,52.978,119.989,6.390
2708,2026-06-02T17:05:08,83.666,44.508,126.762,6.195
2709,2026-06-02T17:05:09,71.622,55.691,114.189,6.000
2710,2026-06-02T17:05:09,23.054,47.876,109.563,7.769
2711,2026-06-02T17:05:09,98.942,49.294,122.615,6.804
2712,2026-06-02T17:05:09,52.948,45.579,116.311,5.354
2713,2026-06-02T17:05:09,3.117,49.821,117.711,5.920
2714,2026-06-02T17:05:10,3.095,53.280,127.389,5.610
2715,2026-06-02T17:05:10,3.434,55.945,112.128,5.863
2716,2026-06-02T17:05:10,69.833,46.838,121.196,4.972
2717,2026-06-02T17:05:10,3.159,57.976,115.737,5.423
2718,2026-06-02T17:05:10,2.895,51.418,122.750,6.311
2719,2026-06-02T17:05:10,42.889,49.834,115.241,5.433
2720,2026-06-02T17:05:11,75.581,50.795,120.279,5.901
2721,2026-06-02T17:05:11,2.999,52.499,124.116,5.399
2722,2026-06-02T17:05:11,3.392,48.127,126.333,5.826
2723,2026-06-02T17:05:11,3.166,46.677,120.247,6.332
2724,2026-06-02T17:05:11,15.007,50.618,116.856,6.278
2725,2026-06-02T17:05:12,3.406,50.539,120.719,5.348
2726,2026-06-02T17:05:12,66.769,48.081,119.314,5.475
2727,2026-06-02T17:05:12,70.013,53.607,119.396,5.752
2728,2026-06-02T17:05:12,14.035,52.044,130.741,6.143
2729,2026-06-02T17:05:12,17.815,55.053,117.343,5.307
2730,2026-06-02T17:05:12,3.071,53.703,117.432,5.992
2731,2026-06-02T17:05:13,3.013,49.221,116.262,5.372
2732,2026-06-02T17:05:13,2.996,51.565,120.676,6.088
2733,2026-06-02T17:05:13,59.699,45.921,112.573,6.313
2734,2026-06-02T17:05:13,2.988,55.216,116.341,5.888
2735,2026-06-02T17:05:13,3.446,49.152,116.358,5.833
2736,2026-06-02T17:05:14,12.323,48.720,121.240,5.429
2737,2026-06-02T17:05:14,3.159,51.724,124.297,5.980
2738,2026-06-02T17:05:14,6.184,49.222,120.808,5.794
2739,2026-06-02T17:05:14,16.061,50.927,121.304,5.293
2740,2026-06-02T17:05:14,3.094,46.821,117.775,5.939
2741,2026-06-02T17:05:14,2.972,45.955,123.286,6.111
2742,2026-06-02T17:05:15,39.757,52.592,111.860,5.701
2743,2026-06-02T17:05:15,2.958,43.173,127.460,6.194
2744,2026-06-02T17:05:15,3.094,46.035,128.238,5.355
2745,2026-06-02T17:05:15,52.464,47.407,129.056,5.411
2746,2026-06-02T17:05:15,63.413,49.383,121.183,5.434
2747,2026-06-02T17:05:16,65.405,51.591,127.607,6.174
2748,2026-06-02T17:05:16,3.180,48.193,124.842,6.054
2749,2026-06-02T17:05:16,3.343,51.014,122.583,5.482
2750,2026-06-02T17:05:16,65.990,53.505,128.819,5.935
2751,2026-06-02T17:05:16,7.115,50.430,118.197,5.050
2752,2026-06-02T17:05:17,19.901,46.972,122.321,5.289
2753,2026-06-02T17:05:17,15.545,58.192,115.195,6.450
2754,2026-06-02T17:05:17,66.258,52.172,124.950,5.863
2755,2026-06-02T17:05:17,3.168,52.223,115.430,5.292
2756,2026-06-02T17:05:17,8.950,53.051,123.962,5.582
2757,2026-06-02T17:05:17,4.119,44.665,124.331,5.338
2758,2026-06-02T17:05:18,3.143,52.338,123.386,5.502
2759,2026-06-02T17:05:18,2.935,46.381,124.909,6.106
2760,2026-06-02T17:05:18,3.277,50.581,117.480,6.155
2761,2026-06-02T17:05:18,3.124,45.402,124.184,5.694
2762,2026-06-02T17:05:18,29.814,45.981,128.507,6.237
2763,2026-06-02T17:05:18,36.140,44.668,122.645,6.300
2764,2026-06-02T17:05:19,3.164,50.605,122.927,6.257
2765,2026-06-02T17:05:19,13.424,48.566,116.295,5.696
2766,2026-06-02T17:05:19,3.142,51.636,121.048,5.820
2767,2026-06-02T17:05:19,3.702,46.794,121.794,5.142
2768,2026-06-02T17:05:19,3.351,46.877,127.650,5.974
2769,2026-06-02T17:05:20,2.927,45.914,116.815,6.448
2770,2026-06-02T17:05:20,3.358,45.596,125.263,6.118
2771,2026-06-02T17:05:20,2.943,50.678,118.998,5.541
2772,2026-06-02T17:05:20,3.008,48.877,121.693,5.503
2773,2026-06-02T17:05:20,9.736,48.407,116.552,8.006
2774,2026-06-02T17:05:20,2.875,52.120,122.970,5.701
2775,2026-06-02T17:05:21,2.949,53.933,119.541,5.105
2776,2026-06-02T17:05:21,2.957,49.419,124.172,5.983
2777,2026-06-02T17:05:21,76.678,45.912,120.060,6.203
2778,2026-06-02T17:05:21,22.636,49.490,123.165,6.508
2779,2026-06-02T17:05:21,2.792,45.862,124.354,5.469
2780,2026-06-02T17:05:22,70.104,52.851,120.928,5.421
2781,2026-06-02T17:05:22,69.276,79.256,115.193,5.345
2782,2026-06-02T17:05:22,3.328,49.933,117.939,6.037
2783,2026-06-02T17:05:22,15.543,49.169,130.586,5.644
2784,2026-06-02T17:05:22,17.136,58.351,118.950,6.044
2785,2026-06-02T17:05:22,3.219,59.179,133.386,6.357
2786,2026-06-02T17:05:23,3.288,47.778,117.087,5.220
2787,2026-06-02T17:05:23,3.110,52.538,123.196,6.723
2788,2026-06-02T17:05:23,53.108,54.686,120.962,5.444
2789,2026-06-02T17:05:23,3.167,50.141,125.639,5.629
2790,2026-06-02T17:05:23,26.218,53.186,130.131,5.711
2791,2026-06-02T17:05:24,3.415,61.875,122.865,6.436
2792,2026-06-02T17:05:24,41.365,52.375,117.150,5.138
2793,2026-06-02T17:05:24,31.005,50.748,125.892,5.938
2794,2026-06-02T17:05:24,62.706,54.045,114.344,5.019
2795,2026-06-02T17:05:24,5.706,50.538,123.950,6.258
2796,2026-06-02T17:05:25,60.417,51.929,126.753,5.614
2797,2026-06-02T17:05:25,61.318,55.382,123.621,5.611
2798,2026-06-02T17:05:25,3.190,44.023,118.526,6.336
2799,2026-06-02T17:05:25,55.760,57.246,119.911,6.103
2800,2026-06-02T17:05:25,61.418,48.914,127.102,5.831
2801,2026-06-02T17:05:25,27.320,55.158,123.590,5.600
2802,2026-06-02T17:05:26,14.289,53.855,121.509,5.578
2803,2026-06-02T17:05:26,14.104,56.749,136.113,6.326
2804,2026-06-02T17:05:26,7.849,49.156,120.379,6.759
2805,2026-06-02T17:05:26,3.063,50.430,124.510,6.125
2806,2026-06-02T17:05:26,54.766,49.273,126.088,6.120
2807,2026-06-02T17:05:27,3.236,51.403,129.933,6.395
2808,2026-06-02T17:05:27,36.655,47.834,128.486,6.085
2809,2026-06-02T17:05:27,3.282,56.332,124.734,6.354
2810,2026-06-02T17:05:27,2.960,51.444,135.802,6.403
2811,2026-06-02T17:05:27,2.969,54.461,133.942,5.956
2812,2026-06-02T17:05:28,6.329,55.635,128.841,5.334
2813,2026-06-02T17:05:28,11.877,58.755,123.271,5.857
2814,2026-06-02T17:05:28,10.036,63.218,118.614,5.728
2815,2026-06-02T17:05:28,3.206,53.722,126.634,7.065
2816,2026-06-02T17:05:28,154.765,59.866,132.169,5.816
2817,2026-06-02T17:05:28,9.452,51.909,130.915,5.477
2818,2026-06-02T17:05:29,10.440,57.313,136.526,5.967
2819,2026-06-02T17:05:29,3.248,55.499,126.073,7.394
2820,2026-06-02T17:05:29,2.945,56.494,127.649,6.652
2821,2026-06-02T17:05:29,3.065,47.359,122.964,6.202
2822,2026-06-02T17:05:29,3.429,57.455,126.854,5.677
2823,2026-06-02T17:05:30,3.181,55.058,124.945,5.851
2824,2026-06-02T17:05:30,2.964,50.306,122.842,5.513
2825,2026-06-02T17:05:30,3.139,50.388,135.468,5.418
2826,2026-06-02T17:05:30,149.952,52.349,135.580,4.909
2827,2026-06-02T17:05:30,13.948,54.897,124.531,5.920
2828,2026-06-02T17:05:31,115.068,57.997,122.617,6.765
2829,2026-06-02T17:05:31,18.910,55.486,134.478,6.321
2830,2026-06-02T17:05:31,79.888,52.301,135.624,6.441
2831,2026-06-02T17:05:31,108.720,54.172,124.106,6.941
2832,2026-06-02T17:05:31,3.384,52.333,129.125,5.593
2833,2026-06-02T17:05:32,3.077,58.500,129.226,5.756
2834,2026-06-02T17:05:32,3.058,54.176,126.065,5.427
2835,2026-06-02T17:05:32,3.139,53.023,122.231,6.267
2836,2026-06-02T17:05:32,61.544,59.252,126.677,5.617
2837,2026-06-02T17:05:32,12.239,54.378,124.930,6.042
2838,2026-06-02T17:05:33,3.405,57.256,129.427,6.023
2839,2026-06-02T17:05:33,78.952,53.236,125.287,5.727
2840,2026-06-02T17:05:33,67.948,58.225,137.737,6.133
2841,2026-06-02T17:05:33,3.002,48.039,132.854,5.898
2842,2026-06-02T17:05:33,3.114,56.582,122.407,5.980
2843,2026-06-02T17:05:34,8.736,55.555,125.590,5.830
2844,2026-06-02T17:05:34,3.136,54.322,119.814,7.735
2845,2026-06-02T17:05:34,3.225,49.240,130.068,5.523
2846,2026-06-02T17:05:34,4.065,50.246,119.638,5.886
2847,2026-06-02T17:05:34,3.056,56.680,133.002,5.824
2848,2026-06-02T17:05:34,152.800,56.449,120.548,6.833
2849,2026-06-02T17:05:35,3.080,51.497,119.985,6.236
2850,2026-06-02T17:05:35,17.903,57.858,128.532,5.562
2851,2026-06-02T17:05:35,3.307,54.350,133.792,5.607
2852,2026-06-02T17:05:35,3.063,54.638,132.107,5.800
2853,2026-06-02T17:05:35,21.436,53.856,124.757,6.124
2854,2026-06-02T17:05:36,10.676,49.191,129.375,6.239
2855,2026-06-02T17:05:36,3.161,52.316,126.506,5.790
2856,2026-06-02T17:05:36,77.592,46.771,124.514,7.105
2857,2026-06-02T17:05:36,86.622,58.450,123.203,5.960
2858,2026-06-02T17:05:36,89.452,53.835,122.514,6.911
2859,2026-06-02T17:05:37,87.263,57.357,123.354,6.968
2860,2026-06-02T17:05:37,87.423,56.138,122.308,6.032
2861,2026-06-02T17:05:37,68.195,52.082,131.190,5.378
2862,2026-06-02T17:05:37,3.782,48.539,127.007,5.904
2863,2026-06-02T17:05:37,72.840,53.564,130.991,6.594
2864,2026-06-02T17:05:38,3.151,56.200,120.424,6.071
2865,2026-06-02T17:05:38,3.106,58.694,132.935,6.835
2866,2026-06-02T17:05:38,27.782,58.591,122.124,6.169
2867,2026-06-02T17:05:38,3.651,56.706,118.594,6.714
2868,2026-06-02T17:05:38,3.106,51.759,131.462,6.588
2869,2026-06-02T17:05:38,3.010,50.349,126.343,5.874
2870,2026-06-02T17:05:39,3.320,49.197,133.637,5.806
2871,2026-06-02T17:05:39,66.157,54.247,128.268,6.252
2872,2026-06-02T17:05:39,26.885,54.207,132.166,6.153
2873,2026-06-02T17:05:39,4.685,47.719,128.168,7.103
2874,2026-06-02T17:05:39,85.300,50.953,135.738,6.402
2875,2026-06-02T17:05:40,52.107,44.872,116.850,5.777
2876,2026-06-02T17:05:40,8.288,56.645,127.878,5.836
2877,2026-06-02T17:05:40,3.597,56.157,122.691,5.848
2878,2026-06-02T17:05:40,3.004,56.236,130.497,5.727
2879,2026-06-02T17:05:40,3.116,49.673,131.765,5.587
2880,2026-06-02T17:05:41,82.960,48.812,122.846,5.935
2881,2026-06-02T17:05:41,3.169,44.785,128.792,5.749
2882,2026-06-02T17:05:41,60.740,50.232,122.801,6.873
2883,2026-06-02T17:05:41,79.301,51.481,123.390,5.777
2884,2026-06-02T17:05:41,3.939,49.881,120.683,5.337
2885,2026-06-02T17:05:41,3.331,56.989,125.307,6.667
2886,2026-06-02T17:05:42,68.044,52.064,123.571,5.329
2887,2026-06-02T17:05:42,3.285,45.587,121.499,5.894
2888,2026-06-02T17:05:42,58.442,56.790,127.713,5.549
2889,2026-06-02T17:05:42,60.899,54.136,126.282,6.119
2890,2026-06-02T17:05:42,64.613,59.112,129.313,6.067
2891,2026-06-02T17:05:43,183.238,49.875,125.592,5.509
2892,2026-06-02T17:05:43,34.479,57.238,128.638,6.310
2893,2026-06-02T17:05:43,5.629,47.100,125.582,5.870
2894,2026-06-02T17:05:43,25.294,53.152,141.985,5.083
2895,2026-06-02T17:05:43,35.310,49.982,126.786,4.967
2896,2026-06-02T17:05:44,76.127,57.939,119.127,6.534
2897,2026-06-02T17:05:44,85.903,49.171,125.646,6.670
2898,2026-06-02T17:05:44,3.523,46.373,126.450,5.834
2899,2026-06-02T17:05:44,3.052,52.412,127.255,5.200
2900,2026-06-02T17:05:44,8.808,54.500,117.159,5.709
2901,2026-06-02T17:05:44,17.172,59.860,134.287,5.373
2902,2026-06-02T17:05:45,2.986,49.693,128.581,4.992
2903,2026-06-02T17:05:45,63.155,48.471,134.806,5.977
2904,2026-06-02T17:05:45,62.340,50.407,117.915,5.030
2905,2026-06-02T17:05:45,56.055,52.713,130.239,5.544
2906,2026-06-02T17:05:45,53.480,58.121,132.243,5.919
2907,2026-06-02T17:05:46,2.895,56.470,131.169,5.775
2908,2026-06-02T17:05:46,58.384,55.494,128.830,5.877
2909,2026-06-02T17:05:46,53.664,44.593,126.113,5.848
2910,2026-06-02T17:05:46,56.849,55.006,125.355,5.809
2911,2026-06-02T17:05:46,59.727,52.704,127.825,5.990
2912,2026-06-02T17:05:47,72.905,44.437,133.002,5.364
2913,2026-06-02T17:05:47,82.755,52.802,135.185,6.618
2914,2026-06-02T17:05:47,51.014,47.722,129.536,4.964
2915,2026-06-02T17:05:47,3.327,52.018,132.879,5.471
2916,2026-06-02T17:05:47,3.554,58.012,130.515,5.639
2917,2026-06-02T17:05:48,9.939,51.612,130.507,5.869
2918,2026-06-02T17:05:48,14.785,52.642,117.706,5.265
2919,2026-06-02T17:05:48,3.227,54.585,132.232,5.858
2920,2026-06-02T17:05:48,28.361,49.643,126.861,6.019
2921,2026-06-02T17:05:48,138.447,47.732,125.872,5.748
2922,2026-06-02T17:05:48,8.081,51.651,122.754,5.122
2923,2026-06-02T17:05:49,3.192,56.591,120.307,5.277
2924,2026-06-02T17:05:49,59.038,52.175,123.821,5.662
2925,2026-06-02T17:05:49,2.855,51.005,129.477,5.908
2926,2026-06-02T17:05:49,2.999,56.574,126.707,5.667
2927,2026-06-02T17:05:49,3.158,50.434,131.995,5.266
2928,2026-06-02T17:05:50,3.013,54.727,128.986,8.509
2929,2026-06-02T17:05:50,15.592,52.950,128.175,5.456
2930,2026-06-02T17:05:50,3.980,57.285,131.051,5.689
2931,2026-06-02T17:05:50,10.276,49.058,122.518,5.912
2932,2026-06-02T17:05:50,3.141,58.204,126.953,5.330
2933,2026-06-02T17:05:51,61.286,54.776,129.739,6.751
2934,2026-06-02T17:05:51,3.140,46.743,127.730,5.678
2935,2026-06-02T17:05:51,61.547,48.602,124.866,5.167
2936,2026-06-02T17:05:51,61.239,58.150,130.654,5.895
2937,2026-06-02T17:05:51,3.202,53.653,134.965,5.897
2938,2026-06-02T17:05:51,89.831,55.004,143.827,5.540
2939,2026-06-02T17:05:52,59.511,57.110,137.930,7.192
2940,2026-06-02T17:05:52,67.796,56.472,131.298,6.350
2941,2026-06-02T17:05:52,112.593,52.194,127.535,6.332
2942,2026-06-02T17:05:52,60.358,48.289,124.024,5.360
2943,2026-06-02T17:05:52,29.601,47.825,117.267,5.492
2944,2026-06-02T17:05:53,12.188,57.588,131.688,8.428
2945,2026-06-02T17:05:53,3.079,54.111,131.739,5.473
2946,2026-06-02T17:05:53,3.635,52.095,133.613,5.474
2947,2026-06-02T17:05:53,51.820,49.847,129.117,5.796
2948,2026-06-02T17:05:53,3.233,56.079,127.778,5.675
2949,2026-06-02T17:05:54,64.292,54.654,128.653,5.985
2950,2026-06-02T17:05:54,18.053,48.399,123.193,5.509
2951,2026-06-02T17:05:54,91.653,45.736,124.959,5.606
2952,2026-06-02T17:05:54,7.050,48.155,124.651,5.763
2953,2026-06-02T17:05:54,56.557,57.175,124.348,5.746
2954,2026-06-02T17:05:55,61.810,59.759,122.060,6.019
2955,2026-06-02T17:05:55,36.990,61.778,115.195,5.889
2956,2026-06-02T17:05:55,58.425,56.162,125.344,5.220
2957,2026-06-02T17:05:55,24.480,49.352,132.595,5.968
2958,2026-06-02T17:05:55,6.847,56.112,119.910,9.108
2959,2026-06-02T17:05:55,55.223,46.639,126.417,5.617
2960,2026-06-02T17:05:56,3.148,58.933,130.491,5.768
2961,2026-06-02T17:05:56,10.238,49.613,123.133,6.753
2962,2026-06-02T17:05:56,16.653,46.341,119.775,6.376
2963,2026-06-02T17:05:56,3.005,58.682,126.066,6.233
2964,2026-06-02T17:05:56,61.784,58.952,124.487,6.038
2965,2026-06-02T17:05:57,4.855,44.817,121.517,5.582
2966,2026-06-02T17:05:57,63.092,60.757,117.606,5.993
2967,2026-06-02T17:05:57,10.020,50.215,117.380,6.065
2968,2026-06-02T17:05:57,36.797,50.402,127.023,6.205
2969,2026-06-02T17:05:57,51.285,59.715,122.664,5.811
2970,2026-06-02T17:05:58,3.395,52.764,123.632,6.358
2971,2026-06-02T17:05:58,50.818,57.180,134.827,6.152
2972,2026-06-02T17:05:58,49.248,59.781,123.143,5.468
2973,2026-06-02T17:05:58,59.744,52.283,122.516,6.052
2974,2026-06-02T17:05:58,63.855,56.685,127.745,5.883
2975,2026-06-02T17:05:59,57.336,58.949,132.181,5.831
2976,2026-06-02T17:05:59,3.721,52.171,136.641,5.772
2977,2026-06-02T17:05:59,43.016,59.500,124.949,6.440
2978,2026-06-02T17:05:59,77.893,52.726,126.727,6.292
2979,2026-06-02T17:05:59,34.562,59.535,129.947,5.863
2980,2026-06-02T17:06:00,58.479,59.687,123.305,6.282
2981,2026-06-02T17:06:00,15.684,62.226,126.164,5.549
2982,2026-06-02T17:06:00,22.900,53.092,139.968,5.323
2983,2026-06-02T17:06:00,72.862,48.294,127.785,6.045
2984,2026-06-02T17:06:00,60.652,54.190,126.677,5.269
2985,2026-06-02T17:06:00,7.162,52.277,128.405,5.591
2986,2026-06-02T17:06:01,58.021,56.745,131.161,5.742
2987,2026-06-02T17:06:01,63.960,59.092,129.716,5.640
2988,2026-06-02T17:06:01,25.873,46.528,122.487,8.384
2989,2026-06-02T17:06:01,4.519,53.226,138.712,5.894
2990,2026-06-02T17:06:01,65.865,54.402,125.453,5.813
2991,2026-06-02T17:06:02,2.938,56.245,123.767,5.534
2992,2026-06-02T17:06:02,3.144,50.058,113.625,4.912
2993,2026-06-02T17:06:02,2.898,58.248,123.817,5.499
2994,2026-06-02T17:06:02,6.540,62.290,119.580,5.235
2995,2026-06-02T17:06:03,54.879,51.134,121.206,5.275
2996,2026-06-02T17:06:03,22.980,52.811,114.063,6.554
2997,2026-06-02T17:06:03,3.142,54.906,134.300,5.537
2998,2026-06-02T17:06:03,9.315,55.893,126.666,6.265
2999,2026-06-02T17:06:03,16.412,50.499,115.448,6.010
3000,2026-06-02T17:06:04,2.964,59.876,126.535,6.007
3001,2026-06-02T17:06:04,20.861,56.330,123.868,6.138
3002,2026-06-02T17:06:04,74.472,54.073,126.300,6.155
3003,2026-06-02T17:06:04,46.062,49.324,121.869,5.882
3004,2026-06-02T17:06:04,60.204,52.612,124.784,5.414
3005,2026-06-02T17:06:05,24.019,51.556,117.339,5.517
3006,2026-06-02T17:06:05,318.383,58.036,125.396,6.902
3007,2026-06-02T17:06:05,3.018,50.871,123.990,5.472
3008,2026-06-02T17:06:05,64.776,48.636,124.012,6.046
3009,2026-06-02T17:06:05,38.831,46.091,119.854,5.450
3010,2026-06-02T17:06:06,2.987,46.083,116.417,5.472
3011,2026-06-02T17:06:06,2.977,51.109,116.341,5.326
3012,2026-06-02T17:06:06,6.652,53.201,119.781,4.914
3013,2026-06-02T17:06:06,20.547,48.727,129.225,5.543
3014,2026-06-02T17:06:06,64.482,61.107,190.768,5.490
3015,2026-06-02T17:06:07,3.245,57.601,131.482,5.968
3016,2026-06-02T17:06:07,10.237,53.815,118.360,5.405
3017,2026-06-02T17:06:07,3.082,65.590,116.645,6.195
3018,2026-06-02T17:06:07,3.325,52.948,121.405,6.286
3019,2026-06-02T17:06:07,57.527,48.128,125.530,5.403
3020,2026-06-02T17:06:08,3.039,60.372,117.593,6.221
3021,2026-06-02T17:06:08,59.273,52.759,117.857,5.447
3022,2026-06-02T17:06:08,3.104,47.577,117.679,5.338
3023,2026-06-02T17:06:08,2.996,58.299,127.227,6.216
3024,2026-06-02T17:06:08,17.941,48.618,117.669,5.960
3025,2026-06-02T17:06:09,268.636,46.039,125.129,5.104
3026,2026-06-02T17:06:09,3.964,52.843,123.027,5.449
3027,2026-06-02T17:06:09,20.683,56.322,116.453,6.143
3028,2026-06-02T17:06:09,3.643,52.336,123.397,6.177
3029,2026-06-02T17:06:09,2.912,48.343,124.806,5.544
3030,2026-06-02T17:06:10,70.327,47.981,125.162,6.373
3031,2026-06-02T17:06:10,2.941,52.538,121.091,5.864
3032,2026-06-02T17:06:10,31.348,57.899,123.977,5.994
3033,2026-06-02T17:06:10,3.417,61.908,126.347,6.089
3034,2026-06-02T17:06:10,91.282,50.952,134.975,5.921
3035,2026-06-02T17:06:10,56.319,56.071,126.158,5.915
3036,2026-06-02T17:06:11,54.673,55.879,121.944,5.971
3037,2026-06-02T17:06:11,5.825,48.894,125.596,5.484
3038,2026-06-02T17:06:11,88.694,53.985,124.516,6.468
3039,2026-06-02T17:06:11,2.868,54.134,129.880,6.054
3040,2026-06-02T17:06:11,33.892,49.486,123.559,5.990
3041,2026-06-02T17:06:12,3.473,52.259,120.033,6.223
3042,2026-06-02T17:06:12,3.459,54.989,119.968,5.723
3043,2026-06-02T17:06:12,60.773,54.485,125.887,5.896
3044,2026-06-02T17:06:12,37.222,47.281,133.785,5.968
3045,2026-06-02T17:06:12,16.480,55.244,124.340,6.388
3046,2026-06-02T17:06:13,68.671,51.695,129.179,5.928
3047,2026-06-02T17:06:13,75.094,54.358,126.943,5.952
3048,2026-06-02T17:06:13,3.446,53.551,122.953,5.812
3049,2026-06-02T17:06:13,3.250,46.681,123.378,6.031
3050,2026-06-02T17:06:13,52.901,54.144,134.369,5.631
3051,2026-06-02T17:06:14,58.636,47.641,121.833,6.542
3052,2026-06-02T17:06:14,81.883,50.296,131.743,7.098
